State Key,Series Key,Category Key,Spending Value ($ Millions),Date,Methodology Key
8,2,8,49.8,2017-04-01 00:00:00.000,"1"
8,2,8,50.3,2017-05-01 00:00:00.000,"1"
8,2,8,50.2,2017-06-01 00:00:00.000,"1"
8,2,8,50,2017-07-01 00:00:00.000,"1"
8,2,8,48.6,2017-08-01 00:00:00.000,"1"
8,2,8,48.8,2017-09-01 00:00:00.000,"1"
8,2,8,50.3,2017-10-01 00:00:00.000,"1"
8,2,8,51.7,2017-11-01 00:00:00.000,"1"
8,2,8,53.4,2017-12-01 00:00:00.000,"1"
8,2,8,54.9,2018-01-01 00:00:00.000,"1"
8,2,8,55.9,2018-02-01 00:00:00.000,"1"
8,2,8,54.4,2018-03-01 00:00:00.000,"1"
8,2,8,49.5,2018-04-01 00:00:00.000,"1"
8,2,8,56.3,2018-05-01 00:00:00.000,"1"
8,2,8,56.8,2018-06-01 00:00:00.000,"1"
8,2,8,57.2,2018-07-01 00:00:00.000,"1"
8,2,8,56.1,2018-08-01 00:00:00.000,"1"
8,2,8,54.6,2018-09-01 00:00:00.000,"1"
8,2,8,55,2018-10-01 00:00:00.000,"1"
8,2,8,58.1,2018-11-01 00:00:00.000,"1"
8,2,8,53.3,2018-12-01 00:00:00.000,"1"
8,2,7,36.4,2012-07-01 00:00:00.000,"1"
8,2,7,37,2012-08-01 00:00:00.000,"1"
8,2,7,36.9,2012-09-01 00:00:00.000,"1"
8,2,7,35.8,2012-10-01 00:00:00.000,"1"
8,2,7,36.3,2012-11-01 00:00:00.000,"1"
8,2,7,35.7,2012-12-01 00:00:00.000,"1"
8,2,7,35.1,2013-01-01 00:00:00.000,"1"
8,2,7,35.3,2013-02-01 00:00:00.000,"1"
8,2,7,35.3,2013-03-01 00:00:00.000,"1"
8,2,7,35.4,2013-04-01 00:00:00.000,"1"
8,2,7,35.7,2013-05-01 00:00:00.000,"1"
8,2,7,36.2,2013-06-01 00:00:00.000,"1"
8,2,7,36.5,2013-07-01 00:00:00.000,"1"
8,2,7,36,2013-08-01 00:00:00.000,"1"
8,2,7,35,2013-09-01 00:00:00.000,"1"
8,2,7,34.4,2013-10-01 00:00:00.000,"1"
8,2,7,34.2,2013-11-01 00:00:00.000,"1"
8,2,7,35.6,2013-12-01 00:00:00.000,"1"
8,2,7,36.3,2014-01-01 00:00:00.000,"1"
8,2,7,36,2014-02-01 00:00:00.000,"1"
8,2,7,36.3,2014-03-01 00:00:00.000,"1"
8,2,7,36.7,2014-04-01 00:00:00.000,"1"
8,2,7,36.2,2014-05-01 00:00:00.000,"1"
8,2,7,36.4,2014-06-01 00:00:00.000,"1"
8,2,7,37.1,2014-07-01 00:00:00.000,"1"
8,2,7,37,2014-08-01 00:00:00.000,"1"
8,2,7,37.1,2014-09-01 00:00:00.000,"1"
8,2,7,37,2014-10-01 00:00:00.000,"1"
8,2,7,36.7,2014-11-01 00:00:00.000,"1"
8,2,7,34.4,2014-12-01 00:00:00.000,"1"
8,2,7,36.9,2015-01-01 00:00:00.000,"1"
8,2,7,37.1,2015-02-01 00:00:00.000,"1"
8,2,7,37,2015-03-01 00:00:00.000,"1"
8,2,7,36.3,2015-04-01 00:00:00.000,"1"
8,2,7,36.5,2015-05-01 00:00:00.000,"1"
8,2,7,36.5,2015-06-01 00:00:00.000,"1"
8,2,7,36.4,2015-07-01 00:00:00.000,"1"
8,2,7,36.5,2015-08-01 00:00:00.000,"1"
8,2,7,36.9,2015-09-01 00:00:00.000,"1"
8,2,7,36.9,2015-10-01 00:00:00.000,"1"
8,2,7,36.2,2015-11-01 00:00:00.000,"1"
8,2,7,35.2,2015-12-01 00:00:00.000,"1"
8,2,7,36,2016-01-01 00:00:00.000,"1"
8,2,7,36,2016-02-01 00:00:00.000,"1"
8,2,7,36.8,2016-03-01 00:00:00.000,"1"
8,2,7,35.8,2016-04-01 00:00:00.000,"1"
8,2,7,35.9,2016-05-01 00:00:00.000,"1"
8,2,7,36.2,2016-06-01 00:00:00.000,"1"
8,2,7,36.2,2016-07-01 00:00:00.000,"1"
8,2,7,35.7,2016-08-01 00:00:00.000,"1"
8,2,7,36,2016-09-01 00:00:00.000,"1"
8,2,7,36.3,2016-10-01 00:00:00.000,"1"
8,2,7,36.4,2016-11-01 00:00:00.000,"1"
8,2,7,35.6,2016-12-01 00:00:00.000,"1"
8,2,7,37.1,2017-01-01 00:00:00.000,"1"
8,2,7,37.1,2017-02-01 00:00:00.000,"1"
8,2,7,36.9,2017-03-01 00:00:00.000,"1"
8,2,7,37.4,2017-04-01 00:00:00.000,"1"
8,2,7,38,2017-05-01 00:00:00.000,"1"
8,2,7,37,2017-06-01 00:00:00.000,"1"
8,2,7,36.6,2017-07-01 00:00:00.000,"1"
8,2,7,36.2,2017-08-01 00:00:00.000,"1"
8,2,7,36.9,2017-09-01 00:00:00.000,"1"
8,2,7,37.8,2017-10-01 00:00:00.000,"1"
8,2,7,37.6,2017-11-01 00:00:00.000,"1"
8,2,7,36.9,2017-12-01 00:00:00.000,"1"
8,2,7,37.8,2018-01-01 00:00:00.000,"1"
8,2,7,37.7,2018-02-01 00:00:00.000,"1"
8,2,7,39.5,2018-03-01 00:00:00.000,"1"
8,2,7,39.8,2018-04-01 00:00:00.000,"1"
8,2,7,40.1,2018-05-01 00:00:00.000,"1"
8,2,7,40,2018-06-01 00:00:00.000,"1"
8,2,7,40.5,2018-07-01 00:00:00.000,"1"
8,2,7,40.9,2018-08-01 00:00:00.000,"1"
8,2,7,41.1,2018-09-01 00:00:00.000,"1"
8,2,7,41.5,2018-10-01 00:00:00.000,"1"
8,2,7,41.6,2018-11-01 00:00:00.000,"1"
8,2,7,42.3,2018-12-01 00:00:00.000,"1"
8,2,6,143.4,2012-07-01 00:00:00.000,"1"
8,2,6,146.7,2012-08-01 00:00:00.000,"1"
8,2,6,146.9,2012-09-01 00:00:00.000,"1"
8,2,6,142.6,2012-10-01 00:00:00.000,"1"
8,2,6,142.7,2012-11-01 00:00:00.000,"1"
8,2,6,134.1,2012-12-01 00:00:00.000,"1"
8,2,6,142.8,2013-01-01 00:00:00.000,"1"
8,2,6,145.2,2013-02-01 00:00:00.000,"1"
8,2,6,144.3,2013-03-01 00:00:00.000,"1"
8,2,6,148,2013-04-01 00:00:00.000,"1"
8,2,6,149.2,2013-05-01 00:00:00.000,"1"
8,2,6,148.5,2013-06-01 00:00:00.000,"1"
8,2,6,149.7,2013-07-01 00:00:00.000,"1"
8,2,6,150.5,2013-08-01 00:00:00.000,"1"
8,2,6,151.5,2013-09-01 00:00:00.000,"1"
8,2,6,151.9,2013-10-01 00:00:00.000,"1"
8,2,6,151.4,2013-11-01 00:00:00.000,"1"
8,2,6,152.9,2013-12-01 00:00:00.000,"1"
8,2,6,152,2014-01-01 00:00:00.000,"1"
8,2,6,151.3,2014-02-01 00:00:00.000,"1"
8,2,6,149.9,2014-03-01 00:00:00.000,"1"
8,2,6,143.9,2014-04-01 00:00:00.000,"1"
8,2,6,146,2014-05-01 00:00:00.000,"1"
8,2,6,145.4,2014-06-01 00:00:00.000,"1"
8,2,6,147.3,2014-07-01 00:00:00.000,"1"
8,2,6,147.4,2014-08-01 00:00:00.000,"1"
8,2,6,149.8,2014-09-01 00:00:00.000,"1"
8,2,6,148,2014-10-01 00:00:00.000,"1"
8,2,6,149.2,2014-11-01 00:00:00.000,"1"
8,2,6,148.7,2014-12-01 00:00:00.000,"1"
8,2,6,148.4,2015-01-01 00:00:00.000,"1"
8,2,6,149.4,2015-02-01 00:00:00.000,"1"
8,2,6,150.5,2015-03-01 00:00:00.000,"1"
8,2,6,153.9,2015-04-01 00:00:00.000,"1"
8,2,6,156.9,2015-05-01 00:00:00.000,"1"
8,2,6,156.6,2015-06-01 00:00:00.000,"1"
8,2,6,155.2,2015-07-01 00:00:00.000,"1"
8,2,6,153.2,2015-08-01 00:00:00.000,"1"
8,2,6,152.6,2015-09-01 00:00:00.000,"1"
8,2,6,151.8,2015-10-01 00:00:00.000,"1"
8,2,6,151.9,2015-11-01 00:00:00.000,"1"
8,2,6,153.4,2015-12-01 00:00:00.000,"1"
8,2,6,154.6,2016-01-01 00:00:00.000,"1"
8,2,6,154.6,2016-02-01 00:00:00.000,"1"
8,2,6,155.2,2016-03-01 00:00:00.000,"1"
8,2,6,152.7,2016-04-01 00:00:00.000,"1"
8,2,6,152.6,2016-05-01 00:00:00.000,"1"
8,2,6,154.8,2016-06-01 00:00:00.000,"1"
8,2,6,156,2016-07-01 00:00:00.000,"1"
8,2,6,156.8,2016-08-01 00:00:00.000,"1"
8,2,6,158.7,2016-09-01 00:00:00.000,"1"
8,2,6,160.8,2016-10-01 00:00:00.000,"1"
8,2,6,160.2,2016-11-01 00:00:00.000,"1"
8,2,6,158.9,2016-12-01 00:00:00.000,"1"
8,2,6,160.6,2017-01-01 00:00:00.000,"1"
8,2,6,158.3,2017-02-01 00:00:00.000,"1"
8,2,6,156.1,2017-03-01 00:00:00.000,"1"
8,2,6,162.5,2017-04-01 00:00:00.000,"1"
8,2,6,160.4,2017-05-01 00:00:00.000,"1"
8,2,6,158.5,2017-06-01 00:00:00.000,"1"
8,2,6,157.7,2017-07-01 00:00:00.000,"1"
8,2,6,157.4,2017-08-01 00:00:00.000,"1"
8,2,6,157,2017-09-01 00:00:00.000,"1"
8,2,6,158.2,2017-10-01 00:00:00.000,"1"
8,2,6,159.5,2017-11-01 00:00:00.000,"1"
8,2,6,159.2,2017-12-01 00:00:00.000,"1"
8,2,6,158.5,2018-01-01 00:00:00.000,"1"
8,2,6,157.2,2018-02-01 00:00:00.000,"1"
8,2,6,162.1,2018-03-01 00:00:00.000,"1"
8,2,6,160.4,2018-04-01 00:00:00.000,"1"
8,2,6,161.3,2018-05-01 00:00:00.000,"1"
8,2,6,162.6,2018-06-01 00:00:00.000,"1"
8,2,6,162.4,2018-07-01 00:00:00.000,"1"
8,2,6,164.2,2018-08-01 00:00:00.000,"1"
8,2,6,163.7,2018-09-01 00:00:00.000,"1"
8,2,6,168,2018-10-01 00:00:00.000,"1"
8,2,6,167.4,2018-11-01 00:00:00.000,"1"
8,2,6,170.9,2018-12-01 00:00:00.000,"1"
8,2,5,284.4,2012-07-01 00:00:00.000,"1"
8,2,5,293,2012-08-01 00:00:00.000,"1"
8,2,5,290.9,2012-09-01 00:00:00.000,"1"
8,2,5,290.2,2012-10-01 00:00:00.000,"1"
8,2,5,290.3,2012-11-01 00:00:00.000,"1"
8,2,5,281,2012-12-01 00:00:00.000,"1"
8,2,5,295.4,2013-01-01 00:00:00.000,"1"
8,2,5,300.4,2013-02-01 00:00:00.000,"1"
8,2,5,300.5,2013-03-01 00:00:00.000,"1"
8,2,5,304.1,2013-04-01 00:00:00.000,"1"
8,2,5,305.5,2013-05-01 00:00:00.000,"1"
8,2,5,303,2013-06-01 00:00:00.000,"1"
8,2,5,309.1,2013-07-01 00:00:00.000,"1"
8,2,5,307.3,2013-08-01 00:00:00.000,"1"
8,2,5,307.6,2013-09-01 00:00:00.000,"1"
8,2,5,304.1,2013-10-01 00:00:00.000,"1"
8,2,5,310.3,2013-11-01 00:00:00.000,"1"
8,2,5,318.7,2013-12-01 00:00:00.000,"1"
8,2,5,316.6,2014-01-01 00:00:00.000,"1"
8,2,5,317,2014-02-01 00:00:00.000,"1"
8,2,5,314.3,2014-03-01 00:00:00.000,"1"
8,2,5,308.6,2014-04-01 00:00:00.000,"1"
8,2,5,310.6,2014-05-01 00:00:00.000,"1"
8,2,5,309.4,2014-06-01 00:00:00.000,"1"
8,2,5,315.9,2014-07-01 00:00:00.000,"1"
8,2,5,314.5,2014-08-01 00:00:00.000,"1"
8,2,5,317.1,2014-09-01 00:00:00.000,"1"
8,2,5,318.7,2014-10-01 00:00:00.000,"1"
8,2,5,318.2,2014-11-01 00:00:00.000,"1"
8,2,5,312.7,2014-12-01 00:00:00.000,"1"
8,2,5,311.7,2015-01-01 00:00:00.000,"1"
8,2,5,314.7,2015-02-01 00:00:00.000,"1"
8,2,5,315.3,2015-03-01 00:00:00.000,"1"
8,2,5,323,2015-04-01 00:00:00.000,"1"
8,2,5,323.1,2015-05-01 00:00:00.000,"1"
8,2,5,325.1,2015-06-01 00:00:00.000,"1"
8,2,5,325.7,2015-07-01 00:00:00.000,"1"
8,2,5,321.4,2015-08-01 00:00:00.000,"1"
8,2,5,322.2,2015-09-01 00:00:00.000,"1"
8,2,5,317.8,2015-10-01 00:00:00.000,"1"
8,2,5,317.2,2015-11-01 00:00:00.000,"1"
8,2,5,318.5,2015-12-01 00:00:00.000,"1"
8,2,5,320.4,2016-01-01 00:00:00.000,"1"
8,2,5,319.1,2016-02-01 00:00:00.000,"1"
8,2,5,323.1,2016-03-01 00:00:00.000,"1"
8,2,5,320.5,2016-04-01 00:00:00.000,"1"
8,2,5,325.9,2016-05-01 00:00:00.000,"1"
8,2,5,329,2016-06-01 00:00:00.000,"1"
8,2,5,325.9,2016-07-01 00:00:00.000,"1"
8,2,5,331.2,2016-08-01 00:00:00.000,"1"
8,2,5,332.3,2016-09-01 00:00:00.000,"1"
8,2,5,333.3,2016-10-01 00:00:00.000,"1"
8,2,5,336.1,2016-11-01 00:00:00.000,"1"
8,2,5,338.8,2016-12-01 00:00:00.000,"1"
8,2,5,340.7,2017-01-01 00:00:00.000,"1"
8,2,5,340,2017-02-01 00:00:00.000,"1"
8,2,5,340.4,2017-03-01 00:00:00.000,"1"
8,2,5,344.2,2017-04-01 00:00:00.000,"1"
8,2,5,345.8,2017-05-01 00:00:00.000,"1"
8,2,5,345.4,2017-06-01 00:00:00.000,"1"
8,2,5,341.9,2017-07-01 00:00:00.000,"1"
8,2,5,344.1,2017-08-01 00:00:00.000,"1"
8,2,5,339.5,2017-09-01 00:00:00.000,"1"
8,2,5,345.7,2017-10-01 00:00:00.000,"1"
8,2,5,347.8,2017-11-01 00:00:00.000,"1"
8,2,5,351.1,2017-12-01 00:00:00.000,"1"
8,2,5,350,2018-01-01 00:00:00.000,"1"
8,2,5,354.2,2018-02-01 00:00:00.000,"1"
8,2,5,355.5,2018-03-01 00:00:00.000,"1"
8,2,5,358.6,2018-04-01 00:00:00.000,"1"
8,2,5,360.9,2018-05-01 00:00:00.000,"1"
8,2,5,367.4,2018-06-01 00:00:00.000,"1"
8,2,5,363.3,2018-07-01 00:00:00.000,"1"
8,2,5,365.3,2018-08-01 00:00:00.000,"1"
8,2,5,369.4,2018-09-01 00:00:00.000,"1"
8,2,5,377.3,2018-10-01 00:00:00.000,"1"
8,2,5,376.6,2018-11-01 00:00:00.000,"1"
8,2,5,378.3,2018-12-01 00:00:00.000,"1"
8,2,4,526.4,2012-07-01 00:00:00.000,"1"
8,2,4,538.6,2012-08-01 00:00:00.000,"1"
8,2,4,534.3,2012-09-01 00:00:00.000,"1"
8,2,4,529.9,2012-10-01 00:00:00.000,"1"
8,2,4,527.8,2012-11-01 00:00:00.000,"1"
8,2,4,531.4,2012-12-01 00:00:00.000,"1"
8,2,4,535.4,2013-01-01 00:00:00.000,"1"
8,2,4,540.3,2013-02-01 00:00:00.000,"1"
8,2,4,536.3,2013-03-01 00:00:00.000,"1"
8,2,4,535,2013-04-01 00:00:00.000,"1"
8,2,4,541.7,2013-05-01 00:00:00.000,"1"
8,2,4,548.4,2013-06-01 00:00:00.000,"1"
8,2,4,534.4,2013-07-01 00:00:00.000,"1"
8,2,4,541,2013-08-01 00:00:00.000,"1"
8,2,4,539.7,2013-09-01 00:00:00.000,"1"
8,2,4,535.2,2013-10-01 00:00:00.000,"1"
8,2,4,536.8,2013-11-01 00:00:00.000,"1"
8,2,4,536.2,2013-12-01 00:00:00.000,"1"
8,2,4,537.6,2014-01-01 00:00:00.000,"1"
8,2,4,528.9,2014-02-01 00:00:00.000,"1"
8,2,4,539.2,2014-03-01 00:00:00.000,"1"
8,2,4,535.7,2014-04-01 00:00:00.000,"1"
8,2,4,535.5,2014-05-01 00:00:00.000,"1"
8,2,4,538.5,2014-06-01 00:00:00.000,"1"
8,2,4,548.2,2014-07-01 00:00:00.000,"1"
8,2,4,540.9,2014-08-01 00:00:00.000,"1"
8,2,4,551.8,2014-09-01 00:00:00.000,"1"
8,2,4,556.3,2014-10-01 00:00:00.000,"1"
8,2,4,558,2014-11-01 00:00:00.000,"1"
8,2,4,557.6,2014-12-01 00:00:00.000,"1"
8,2,4,552.1,2015-01-01 00:00:00.000,"1"
8,2,4,567.5,2015-02-01 00:00:00.000,"1"
8,2,4,569,2015-03-01 00:00:00.000,"1"
8,2,4,563.1,2015-04-01 00:00:00.000,"1"
8,2,4,562.9,2015-05-01 00:00:00.000,"1"
8,2,4,572.4,2015-06-01 00:00:00.000,"1"
8,2,4,577,2015-07-01 00:00:00.000,"1"
8,2,4,576,2015-08-01 00:00:00.000,"1"
8,2,4,579.4,2015-09-01 00:00:00.000,"1"
8,2,4,586.9,2015-10-01 00:00:00.000,"1"
8,2,4,579.1,2015-11-01 00:00:00.000,"1"
8,2,4,589.3,2015-12-01 00:00:00.000,"1"
8,2,4,591.4,2016-01-01 00:00:00.000,"1"
8,2,4,594.4,2016-02-01 00:00:00.000,"1"
8,2,4,596.9,2016-03-01 00:00:00.000,"1"
8,2,4,607.5,2016-04-01 00:00:00.000,"1"
8,2,4,599.8,2016-05-01 00:00:00.000,"1"
8,2,4,602.8,2016-06-01 00:00:00.000,"1"
8,2,4,604.7,2016-07-01 00:00:00.000,"1"
8,2,4,605,2016-08-01 00:00:00.000,"1"
8,2,4,605.1,2016-09-01 00:00:00.000,"1"
8,2,4,608.4,2016-10-01 00:00:00.000,"1"
8,2,4,609.6,2016-11-01 00:00:00.000,"1"
8,2,4,610.3,2016-12-01 00:00:00.000,"1"
8,2,4,618.6,2017-01-01 00:00:00.000,"1"
8,2,4,618.4,2017-02-01 00:00:00.000,"1"
8,2,4,619.4,2017-03-01 00:00:00.000,"1"
8,2,4,626.1,2017-04-01 00:00:00.000,"1"
8,2,4,634.7,2017-05-01 00:00:00.000,"1"
8,2,4,632,2017-06-01 00:00:00.000,"1"
8,2,4,627.9,2017-07-01 00:00:00.000,"1"
8,2,4,614.2,2017-08-01 00:00:00.000,"1"
8,2,4,622.8,2017-09-01 00:00:00.000,"1"
8,2,4,629.1,2017-10-01 00:00:00.000,"1"
8,2,4,647.9,2017-11-01 00:00:00.000,"1"
8,2,4,642.7,2017-12-01 00:00:00.000,"1"
8,2,4,645.1,2018-01-01 00:00:00.000,"1"
8,2,4,652.1,2018-02-01 00:00:00.000,"1"
8,2,4,653.8,2018-03-01 00:00:00.000,"1"
8,2,4,657.1,2018-04-01 00:00:00.000,"1"
8,2,4,672.4,2018-05-01 00:00:00.000,"1"
8,2,4,687.1,2018-06-01 00:00:00.000,"1"
8,2,4,669.6,2018-07-01 00:00:00.000,"1"
8,2,4,662.8,2018-08-01 00:00:00.000,"1"
8,2,4,670.5,2018-09-01 00:00:00.000,"1"
8,2,4,674.9,2018-10-01 00:00:00.000,"1"
8,2,4,695.1,2018-11-01 00:00:00.000,"1"
8,2,4,681,2018-12-01 00:00:00.000,"1"
8,2,3,368.9,2012-07-01 00:00:00.000,"1"
8,2,3,375.6,2012-08-01 00:00:00.000,"1"
8,2,3,378.4,2012-09-01 00:00:00.000,"1"
8,2,3,376.1,2012-10-01 00:00:00.000,"1"
8,2,3,377.2,2012-11-01 00:00:00.000,"1"
8,2,3,384.1,2012-12-01 00:00:00.000,"1"
8,2,3,385.2,2013-01-01 00:00:00.000,"1"
8,2,3,390.2,2013-02-01 00:00:00.000,"1"
8,2,3,387.9,2013-03-01 00:00:00.000,"1"
8,2,3,389.1,2013-04-01 00:00:00.000,"1"
8,2,3,394.1,2013-05-01 00:00:00.000,"1"
8,2,3,394.7,2013-06-01 00:00:00.000,"1"
8,2,3,388.5,2013-07-01 00:00:00.000,"1"
8,2,3,393.1,2013-08-01 00:00:00.000,"1"
8,2,3,389.9,2013-09-01 00:00:00.000,"1"
8,2,3,387,2013-10-01 00:00:00.000,"1"
8,2,3,387.7,2013-11-01 00:00:00.000,"1"
8,2,3,386.5,2013-12-01 00:00:00.000,"1"
8,2,3,389.9,2014-01-01 00:00:00.000,"1"
8,2,3,386.3,2014-02-01 00:00:00.000,"1"
8,2,3,395.6,2014-03-01 00:00:00.000,"1"
8,2,3,393.6,2014-04-01 00:00:00.000,"1"
8,2,3,393.2,2014-05-01 00:00:00.000,"1"
8,2,3,395.9,2014-06-01 00:00:00.000,"1"
8,2,3,400.9,2014-07-01 00:00:00.000,"1"
8,2,3,397.4,2014-08-01 00:00:00.000,"1"
8,2,3,404.1,2014-09-01 00:00:00.000,"1"
8,2,3,410.8,2014-10-01 00:00:00.000,"1"
8,2,3,411.6,2014-11-01 00:00:00.000,"1"
8,2,3,415,2014-12-01 00:00:00.000,"1"
8,2,3,408.9,2015-01-01 00:00:00.000,"1"
8,2,3,419.5,2015-02-01 00:00:00.000,"1"
8,2,3,421.6,2015-03-01 00:00:00.000,"1"
8,2,3,415.3,2015-04-01 00:00:00.000,"1"
8,2,3,412.3,2015-05-01 00:00:00.000,"1"
8,2,3,421.8,2015-06-01 00:00:00.000,"1"
8,2,3,422.5,2015-07-01 00:00:00.000,"1"
8,2,3,421.1,2015-08-01 00:00:00.000,"1"
8,2,3,422.4,2015-09-01 00:00:00.000,"1"
8,2,3,429.8,2015-10-01 00:00:00.000,"1"
8,2,3,424.2,2015-11-01 00:00:00.000,"1"
8,2,3,425.8,2015-12-01 00:00:00.000,"1"
8,2,3,428.5,2016-01-01 00:00:00.000,"1"
8,2,3,426.4,2016-02-01 00:00:00.000,"1"
8,2,3,428.9,2016-03-01 00:00:00.000,"1"
8,2,3,434.5,2016-04-01 00:00:00.000,"1"
8,2,3,439,2016-05-01 00:00:00.000,"1"
8,2,3,437.5,2016-06-01 00:00:00.000,"1"
8,2,3,437.5,2016-07-01 00:00:00.000,"1"
8,2,3,445.1,2016-08-01 00:00:00.000,"1"
8,2,3,441.6,2016-09-01 00:00:00.000,"1"
8,2,3,443.4,2016-10-01 00:00:00.000,"1"
8,2,3,441.9,2016-11-01 00:00:00.000,"1"
8,2,3,445.7,2016-12-01 00:00:00.000,"1"
8,2,3,447.9,2017-01-01 00:00:00.000,"1"
8,2,3,448.1,2017-02-01 00:00:00.000,"1"
8,2,3,451,2017-03-01 00:00:00.000,"1"
8,2,3,459.3,2017-04-01 00:00:00.000,"1"
8,2,3,461.1,2017-05-01 00:00:00.000,"1"
8,2,3,461,2017-06-01 00:00:00.000,"1"
8,2,3,457.3,2017-07-01 00:00:00.000,"1"
8,2,3,455.2,2017-08-01 00:00:00.000,"1"
8,2,3,456.6,2017-09-01 00:00:00.000,"1"
8,2,3,463.4,2017-10-01 00:00:00.000,"1"
8,2,3,471.7,2017-11-01 00:00:00.000,"1"
8,2,3,470.5,2017-12-01 00:00:00.000,"1"
8,2,3,464.4,2018-01-01 00:00:00.000,"1"
8,2,3,476.7,2018-02-01 00:00:00.000,"1"
8,2,3,473.9,2018-03-01 00:00:00.000,"1"
8,2,3,488.5,2018-04-01 00:00:00.000,"1"
8,2,3,490.5,2018-05-01 00:00:00.000,"1"
8,2,3,499.6,2018-06-01 00:00:00.000,"1"
8,2,3,489.4,2018-07-01 00:00:00.000,"1"
8,2,3,490.7,2018-08-01 00:00:00.000,"1"
8,2,3,496.9,2018-09-01 00:00:00.000,"1"
8,2,3,500.6,2018-10-01 00:00:00.000,"1"
8,2,3,514,2018-11-01 00:00:00.000,"1"
8,2,3,515.8,2018-12-01 00:00:00.000,"1"
8,2,2,441.9,2012-07-01 00:00:00.000,"1"
8,2,2,456,2012-08-01 00:00:00.000,"1"
8,2,2,446.8,2012-09-01 00:00:00.000,"1"
8,2,2,444,2012-10-01 00:00:00.000,"1"
8,2,2,440.9,2012-11-01 00:00:00.000,"1"
8,2,2,428.3,2012-12-01 00:00:00.000,"1"
8,2,2,445.5,2013-01-01 00:00:00.000,"1"
8,2,2,450.5,2013-02-01 00:00:00.000,"1"
8,2,2,448.9,2013-03-01 00:00:00.000,"1"
8,2,2,450,2013-04-01 00:00:00.000,"1"
8,2,2,453.1,2013-05-01 00:00:00.000,"1"
8,2,2,456.7,2013-06-01 00:00:00.000,"1"
8,2,2,455,2013-07-01 00:00:00.000,"1"
8,2,2,455.2,2013-08-01 00:00:00.000,"1"
8,2,2,457.3,2013-09-01 00:00:00.000,"1"
8,2,2,452.2,2013-10-01 00:00:00.000,"1"
8,2,2,459.4,2013-11-01 00:00:00.000,"1"
8,2,2,468.4,2013-12-01 00:00:00.000,"1"
8,2,2,464.4,2014-01-01 00:00:00.000,"1"
8,2,2,459.6,2014-02-01 00:00:00.000,"1"
8,2,2,457.9,2014-03-01 00:00:00.000,"1"
8,2,2,450.7,2014-04-01 00:00:00.000,"1"
8,2,2,452.9,2014-05-01 00:00:00.000,"1"
8,2,2,452,2014-06-01 00:00:00.000,"1"
8,2,2,463.2,2014-07-01 00:00:00.000,"1"
8,2,2,457.9,2014-08-01 00:00:00.000,"1"
8,2,2,464.7,2014-09-01 00:00:00.000,"1"
8,2,2,464.2,2014-10-01 00:00:00.000,"1"
8,2,2,464.6,2014-11-01 00:00:00.000,"1"
8,2,2,455.3,2014-12-01 00:00:00.000,"1"
8,2,2,454.9,2015-01-01 00:00:00.000,"1"
8,2,2,462.8,2015-02-01 00:00:00.000,"1"
8,2,2,462.7,2015-03-01 00:00:00.000,"1"
8,2,2,470.9,2015-04-01 00:00:00.000,"1"
8,2,2,473.6,2015-05-01 00:00:00.000,"1"
8,2,2,475.7,2015-06-01 00:00:00.000,"1"
8,2,2,480.1,2015-07-01 00:00:00.000,"1"
8,2,2,476.3,2015-08-01 00:00:00.000,"1"
8,2,2,479.1,2015-09-01 00:00:00.000,"1"
8,2,2,474.8,2015-10-01 00:00:00.000,"1"
8,2,2,472.1,2015-11-01 00:00:00.000,"1"
8,2,2,482.1,2015-12-01 00:00:00.000,"1"
8,2,2,483.3,2016-01-01 00:00:00.000,"1"
8,2,2,487.2,2016-02-01 00:00:00.000,"1"
8,2,2,491.1,2016-03-01 00:00:00.000,"1"
8,2,2,493.5,2016-04-01 00:00:00.000,"1"
8,2,2,486.7,2016-05-01 00:00:00.000,"1"
8,2,2,494.4,2016-06-01 00:00:00.000,"1"
8,2,2,493,2016-07-01 00:00:00.000,"1"
8,2,2,491,2016-08-01 00:00:00.000,"1"
8,2,2,495.8,2016-09-01 00:00:00.000,"1"
8,2,2,498.3,2016-10-01 00:00:00.000,"1"
8,2,2,503.8,2016-11-01 00:00:00.000,"1"
8,2,2,503.4,2016-12-01 00:00:00.000,"1"
8,2,2,511.4,2017-01-01 00:00:00.000,"1"
8,2,2,510.3,2017-02-01 00:00:00.000,"1"
8,2,2,508.8,2017-03-01 00:00:00.000,"1"
8,2,2,511,2017-04-01 00:00:00.000,"1"
8,2,2,519.3,2017-05-01 00:00:00.000,"1"
8,2,2,516.4,2017-06-01 00:00:00.000,"1"
8,2,2,512.5,2017-07-01 00:00:00.000,"1"
8,2,2,503.1,2017-08-01 00:00:00.000,"1"
8,2,2,505.7,2017-09-01 00:00:00.000,"1"
8,2,2,511.5,2017-10-01 00:00:00.000,"1"
8,2,2,524,2017-11-01 00:00:00.000,"1"
8,2,2,523.3,2017-12-01 00:00:00.000,"1"
8,2,2,530.6,2018-01-01 00:00:00.000,"1"
8,2,2,529.7,2018-02-01 00:00:00.000,"1"
8,2,2,535.4,2018-03-01 00:00:00.000,"1"
8,2,2,527.2,2018-04-01 00:00:00.000,"1"
8,2,2,542.8,2018-05-01 00:00:00.000,"1"
8,2,2,554.9,2018-06-01 00:00:00.000,"1"
8,2,2,543.5,2018-07-01 00:00:00.000,"1"
8,2,2,537.4,2018-08-01 00:00:00.000,"1"
